customer_id,channel,event_type,timestamp,revenue
175,Organic,touchpoint,2024-03-21,0.0
175,direct,purchase,2024-03-24,65.6
176,Instagram,touchpoint,2024-03-14,0.0
176,Email,touchpoint,2024-03-17,0.0
176,direct,purchase,2024-03-19,98.65
177,Email,touchpoint,2024-04-22,0.0
177,Facebook,touchpoint,2024-04-24,0.0
177,Email,touchpoint,2024-04-30,0.0
177,Email,touchpoint,2024-05-07,0.0
178,Organic,touchpoint,2024-01-21,0.0
178,Organic,touchpoint,2024-01-23,0.0
178,Email,touchpoint,2024-01-27,0.0
178,Instagram,touchpoint,2024-01-24,0.0
178,direct,purchase,2024-01-26,75.17
179,Facebook,touchpoint,2024-04-19,0.0
179,Facebook,touchpoint,2024-04-22,0.0
179,Email,touchpoint,2024-04-21,0.0
179,Facebook,touchpoint,2024-05-04,0.0
179,Instagram,touchpoint,2024-05-01,0.0
179,direct,purchase,2024-05-04,85.4
180,Organic,touchpoint,2024-01-08,0.0
180,Instagram,touchpoint,2024-01-12,0.0
180,direct,purchase,2024-01-13,160.13
181,Organic,touchpoint,2024-04-02,0.0
181,Organic,touchpoint,2024-04-03,0.0
181,Facebook,touchpoint,2024-04-06,0.0
182,Organic,touchpoint,2024-04-23,0.0
182,Organic,touchpoint,2024-04-25,0.0
182,Facebook,touchpoint,2024-04-29,0.0
182,direct,purchase,2024-05-01,64.93
183,Facebook,touchpoint,2024-01-07,0.0
184,Email,touchpoint,2024-01-31,0.0
184,Google,touchpoint,2024-02-04,0.0
184,Email,touchpoint,2024-02-10,0.0
184,Google,touchpoint,2024-02-12,0.0
184,Google,touchpoint,2024-02-04,0.0
185,Instagram,touchpoint,2024-02-14,0.0
185,Email,touchpoint,2024-02-17,0.0
185,Organic,touchpoint,2024-02-16,0.0
185,Email,touchpoint,2024-02-29,0.0
186,Email,touchpoint,2024-06-28,0.0
186,Google,touchpoint,2024-07-03,0.0
186,direct,purchase,2024-07-04,162.57
187,Email,touchpoint,2024-05-06,0.0
187,Organic,touchpoint,2024-05-11,0.0
187,direct,purchase,2024-05-12,130.15
188,Facebook,touchpoint,2024-01-17,0.0
189,Facebook,touchpoint,2024-05-14,0.0
189,Instagram,touchpoint,2024-05-19,0.0
189,Email,touchpoint,2024-05-18,0.0
189,Facebook,touchpoint,2024-05-17,0.0
190,Organic,touchpoint,2024-03-29,0.0
190,Google,touchpoint,2024-04-03,0.0
190,Facebook,touchpoint,2024-04-02,0.0
190,Instagram,touchpoint,2024-04-13,0.0
190,Organic,touchpoint,2024-04-02,0.0
190,direct,purchase,2024-04-03,49.15
191,Email,touchpoint,2024-03-29,0.0
191,Email,touchpoint,2024-03-30,0.0
191,direct,purchase,2024-04-01,42.53
192,Instagram,touchpoint,2024-06-06,0.0
192,Google,touchpoint,2024-06-11,0.0
192,Organic,touchpoint,2024-06-16,0.0
192,direct,purchase,2024-06-18,171.66
193,Instagram,touchpoint,2024-01-11,0.0
193,Organic,touchpoint,2024-01-12,0.0
193,Google,touchpoint,2024-01-17,0.0
193,Facebook,touchpoint,2024-01-26,0.0
193,Instagram,touchpoint,2024-01-31,0.0
194,Facebook,touchpoint,2024-03-15,0.0
194,Facebook,touchpoint,2024-03-17,0.0
194,Facebook,touchpoint,2024-03-21,0.0
194,Instagram,touchpoint,2024-03-18,0.0
194,Facebook,touchpoint,2024-03-23,0.0
195,Organic,touchpoint,2024-02-22,0.0
195,Email,touchpoint,2024-02-24,0.0
195,Email,touchpoint,2024-02-28,0.0
195,Google,touchpoint,2024-03-05,0.0
196,Email,touchpoint,2024-05-23,0.0
196,Facebook,touchpoint,2024-05-25,0.0
196,Email,touchpoint,2024-05-25,0.0
196,Google,touchpoint,2024-06-04,0.0
196,Instagram,touchpoint,2024-05-31,0.0
196,direct,purchase,2024-06-03,175.55
197,Email,touchpoint,2024-03-04,0.0
197,Email,touchpoint,2024-03-09,0.0
197,Google,touchpoint,2024-03-08,0.0
197,Organic,touchpoint,2024-03-16,0.0
198,Instagram,touchpoint,2024-05-07,0.0
198,Organic,touchpoint,2024-05-11,0.0
198,Google,touchpoint,2024-05-15,0.0
198,direct,purchase,2024-05-17,28.76
199,Facebook,touchpoint,2024-05-06,0.0
199,Organic,touchpoint,2024-05-09,0.0
199,Instagram,touchpoint,2024-05-08,0.0
200,Email,touchpoint,2024-04-03,0.0
200,Facebook,touchpoint,2024-04-04,0.0
200,Organic,touchpoint,2024-04-05,0.0
201,Instagram,touchpoint,2024-05-21,0.0
201,Organic,touchpoint,2024-05-25,0.0
201,Organic,touchpoint,2024-05-29,0.0
201,direct,purchase,2024-05-29,43.16
202,Email,touchpoint,2024-04-10,0.0
203,Organic,touchpoint,2024-02-06,0.0
203,Facebook,touchpoint,2024-02-11,0.0
203,Instagram,touchpoint,2024-02-16,0.0
203,direct,purchase,2024-02-17,148.45
204,Google,touchpoint,2024-05-12,0.0
204,Organic,touchpoint,2024-05-17,0.0
204,Email,touchpoint,2024-05-16,0.0
204,Email,touchpoint,2024-05-27,0.0
204,direct,purchase,2024-05-29,126.87
205,Facebook,touchpoint,2024-05-10,0.0
205,Email,touchpoint,2024-05-15,0.0
205,Instagram,touchpoint,2024-05-18,0.0
205,Email,touchpoint,2024-05-19,0.0
205,Facebook,touchpoint,2024-05-14,0.0
206,Email,touchpoint,2024-06-01,0.0
207,Instagram,touchpoint,2024-05-27,0.0
207,Facebook,touchpoint,2024-06-01,0.0
207,Organic,touchpoint,2024-05-31,0.0
207,Facebook,touchpoint,2024-06-11,0.0
207,Google,touchpoint,2024-06-04,0.0
207,direct,purchase,2024-06-04,54.34
208,Google,touchpoint,2024-03-21,0.0
208,Google,touchpoint,2024-03-25,0.0
208,Organic,touchpoint,2024-03-29,0.0
208,Facebook,touchpoint,2024-04-05,0.0
209,Organic,touchpoint,2024-06-29,0.0
209,direct,purchase,2024-07-01,199.66
210,Email,touchpoint,2024-05-14,0.0
210,Facebook,touchpoint,2024-05-16,0.0
210,Email,touchpoint,2024-05-24,0.0
210,Email,touchpoint,2024-05-29,0.0
211,Google,touchpoint,2024-06-05,0.0
211,Email,touchpoint,2024-06-07,0.0
211,Email,touchpoint,2024-06-15,0.0
211,direct,purchase,2024-06-17,158.81
212,Email,touchpoint,2024-06-25,0.0
212,Email,touchpoint,2024-06-29,0.0
213,Organic,touchpoint,2024-03-14,0.0
213,Facebook,touchpoint,2024-03-19,0.0
213,Email,touchpoint,2024-03-22,0.0
214,Email,touchpoint,2024-03-15,0.0
214,Email,touchpoint,2024-03-16,0.0
215,Google,touchpoint,2024-05-02,0.0
215,Email,touchpoint,2024-05-07,0.0
215,Email,touchpoint,2024-05-12,0.0
215,direct,purchase,2024-05-13,63.64
216,Instagram,touchpoint,2024-02-27,0.0
216,Facebook,touchpoint,2024-02-28,0.0
216,Facebook,touchpoint,2024-03-04,0.0
216,Google,touchpoint,2024-03-01,0.0
216,Organic,touchpoint,2024-03-02,0.0
217,Facebook,touchpoint,2024-04-14,0.0
217,Email,touchpoint,2024-04-16,0.0
217,direct,purchase,2024-04-16,183.43
218,Google,touchpoint,2024-06-15,0.0
219,Google,touchpoint,2024-02-14,0.0
220,Google,touchpoint,2024-04-11,0.0
221,Email,touchpoint,2024-01-10,0.0
221,Organic,touchpoint,2024-01-15,0.0
221,Email,touchpoint,2024-01-12,0.0
221,direct,purchase,2024-01-15,180.07
222,Email,touchpoint,2024-05-09,0.0
222,Instagram,touchpoint,2024-05-11,0.0
222,direct,purchase,2024-05-14,136.69
223,Email,touchpoint,2024-01-04,0.0
223,Google,touchpoint,2024-01-09,0.0
223,direct,purchase,2024-01-12,168.86
224,Facebook,touchpoint,2024-03-24,0.0
224,Google,touchpoint,2024-03-25,0.0
224,Facebook,touchpoint,2024-03-28,0.0
224,Google,touchpoint,2024-04-02,0.0
224,Email,touchpoint,2024-03-28,0.0
224,direct,purchase,2024-03-31,155.68
225,Organic,touchpoint,2024-03-18,0.0
225,Email,touchpoint,2024-03-19,0.0
225,Google,touchpoint,2024-03-24,0.0
225,direct,purchase,2024-03-24,103.77
226,Email,touchpoint,2024-04-13,0.0
226,Email,touchpoint,2024-04-14,0.0
226,direct,purchase,2024-04-15,59.44
227,Facebook,touchpoint,2024-05-02,0.0
227,Email,touchpoint,2024-05-07,0.0
228,Google,touchpoint,2024-04-30,0.0
228,Organic,touchpoint,2024-05-02,0.0
228,Organic,touchpoint,2024-05-02,0.0
228,Organic,touchpoint,2024-05-12,0.0
228,Instagram,touchpoint,2024-05-12,0.0
229,Organic,touchpoint,2024-01-16,0.0
229,direct,purchase,2024-01-17,49.62
230,Google,touchpoint,2024-04-23,0.0
230,Facebook,touchpoint,2024-04-28,0.0
230,Organic,touchpoint,2024-04-25,0.0
230,Instagram,touchpoint,2024-05-05,0.0
230,Google,touchpoint,2024-05-09,0.0
231,Organic,touchpoint,2024-05-24,0.0
231,Email,touchpoint,2024-05-28,0.0
231,Facebook,touchpoint,2024-05-26,0.0
231,Instagram,touchpoint,2024-06-02,0.0
232,Facebook,touchpoint,2024-01-19,0.0
232,Instagram,touchpoint,2024-01-22,0.0
232,Instagram,touchpoint,2024-01-29,0.0
232,Facebook,touchpoint,2024-01-22,0.0
232,Email,touchpoint,2024-01-23,0.0
233,Email,touchpoint,2024-06-13,0.0
233,Facebook,touchpoint,2024-06-17,0.0
234,Organic,touchpoint,2024-04-06,0.0
234,Email,touchpoint,2024-04-08,0.0
234,Google,touchpoint,2024-04-08,0.0
234,Facebook,touchpoint,2024-04-21,0.0
235,Email,touchpoint,2024-01-01,0.0
235,Organic,touchpoint,2024-01-05,0.0
236,Facebook,touchpoint,2024-02-28,0.0
236,Google,touchpoint,2024-03-02,0.0
236,Google,touchpoint,2024-03-05,0.0
236,Instagram,touchpoint,2024-03-02,0.0
237,Google,touchpoint,2024-06-06,0.0
237,Instagram,touchpoint,2024-06-08,0.0
237,Organic,touchpoint,2024-06-08,0.0
237,Facebook,touchpoint,2024-06-09,0.0
238,Facebook,touchpoint,2024-03-03,0.0
239,Google,touchpoint,2024-02-25,0.0
239,Email,touchpoint,2024-03-01,0.0
239,Organic,touchpoint,2024-02-29,0.0
239,Organic,touchpoint,2024-03-05,0.0
239,Email,touchpoint,2024-03-16,0.0
239,direct,purchase,2024-03-17,197.43
240,Email,touchpoint,2024-02-26,0.0
240,Instagram,touchpoint,2024-02-29,0.0
240,Organic,touchpoint,2024-03-07,0.0
240,Facebook,touchpoint,2024-03-03,0.0
240,Facebook,touchpoint,2024-03-17,0.0
240,direct,purchase,2024-03-19,189.49
241,Facebook,touchpoint,2024-05-14,0.0
241,Google,touchpoint,2024-05-18,0.0
241,Facebook,touchpoint,2024-05-20,0.0
241,Organic,touchpoint,2024-05-20,0.0
242,Facebook,touchpoint,2024-03-17,0.0
242,Organic,touchpoint,2024-03-18,0.0
243,Google,touchpoint,2024-05-22,0.0
243,Google,touchpoint,2024-05-26,0.0
243,Google,touchpoint,2024-05-28,0.0
243,Instagram,touchpoint,2024-05-31,0.0
244,Google,touchpoint,2024-01-24,0.0
244,Email,touchpoint,2024-01-25,0.0
244,Organic,touchpoint,2024-02-01,0.0
245,Organic,touchpoint,2024-02-18,0.0
245,direct,purchase,2024-02-19,176.51
246,Google,touchpoint,2024-03-18,0.0
246,Instagram,touchpoint,2024-03-20,0.0
246,Google,touchpoint,2024-03-26,0.0
247,Organic,touchpoint,2024-04-11,0.0
247,Email,touchpoint,2024-04-14,0.0
247,direct,purchase,2024-04-16,75.52
248,Facebook,touchpoint,2024-05-11,0.0
248,Facebook,touchpoint,2024-05-12,0.0
248,Google,touchpoint,2024-05-17,0.0
248,direct,purchase,2024-05-20,28.23
249,Email,touchpoint,2024-02-07,0.0
249,Organic,touchpoint,2024-02-12,0.0
250,Google,touchpoint,2024-03-16,0.0
250,Google,touchpoint,2024-03-19,0.0
250,Organic,touchpoint,2024-03-24,0.0
250,Facebook,touchpoint,2024-03-22,0.0
251,Facebook,touchpoint,2024-03-06,0.0
251,Google,touchpoint,2024-03-10,0.0
251,Google,touchpoint,2024-03-12,0.0
251,direct,purchase,2024-03-15,53.13
252,Organic,touchpoint,2024-06-13,0.0
252,Instagram,touchpoint,2024-06-14,0.0
252,Instagram,touchpoint,2024-06-15,0.0
252,Google,touchpoint,2024-06-25,0.0
252,Instagram,touchpoint,2024-06-21,0.0
253,Facebook,touchpoint,2024-02-25,0.0
253,direct,purchase,2024-02-28,138.67
254,Organic,touchpoint,2024-01-02,0.0
255,Organic,touchpoint,2024-05-15,0.0
256,Google,touchpoint,2024-05-08,0.0
256,direct,purchase,2024-05-08,114.39
257,Organic,touchpoint,2024-02-19,0.0
257,Email,touchpoint,2024-02-22,0.0
257,direct,purchase,2024-02-25,34.22
258,Google,touchpoint,2024-04-27,0.0
258,Email,touchpoint,2024-04-29,0.0
258,Instagram,touchpoint,2024-04-29,0.0
258,Facebook,touchpoint,2024-04-30,0.0
258,direct,purchase,2024-05-03,30.1
259,Instagram,touchpoint,2024-06-28,0.0
260,Organic,touchpoint,2024-06-14,0.0
260,Organic,touchpoint,2024-06-15,0.0
260,Google,touchpoint,2024-06-16,0.0
260,Organic,touchpoint,2024-06-20,0.0
261,Organic,touchpoint,2024-01-20,0.0
262,Instagram,touchpoint,2024-02-15,0.0
263,Instagram,touchpoint,2024-02-06,0.0
263,Google,touchpoint,2024-02-09,0.0
263,Google,touchpoint,2024-02-16,0.0
263,Facebook,touchpoint,2024-02-21,0.0
263,Email,touchpoint,2024-02-26,0.0
263,direct,purchase,2024-02-27,162.29
264,Instagram,touchpoint,2024-05-08,0.0
264,direct,purchase,2024-05-09,170.96
265,Organic,touchpoint,2024-06-03,0.0
265,Email,touchpoint,2024-06-07,0.0
265,Email,touchpoint,2024-06-05,0.0
266,Email,touchpoint,2024-05-05,0.0
266,Facebook,touchpoint,2024-05-10,0.0
266,Google,touchpoint,2024-05-13,0.0
266,Facebook,touchpoint,2024-05-20,0.0
266,direct,purchase,2024-05-22,163.65
267,Google,touchpoint,2024-01-22,0.0
267,direct,purchase,2024-01-23,153.14
268,Instagram,touchpoint,2024-04-02,0.0
268,Email,touchpoint,2024-04-03,0.0
268,Email,touchpoint,2024-04-10,0.0
269,Google,touchpoint,2024-02-03,0.0
270,Facebook,touchpoint,2024-05-22,0.0
270,Instagram,touchpoint,2024-05-23,0.0
270,Email,touchpoint,2024-05-24,0.0
270,Instagram,touchpoint,2024-06-06,0.0
270,Organic,touchpoint,2024-06-11,0.0
271,Facebook,touchpoint,2024-01-04,0.0
271,Instagram,touchpoint,2024-01-08,0.0
271,Google,touchpoint,2024-01-14,0.0
271,Organic,touchpoint,2024-01-19,0.0
271,direct,purchase,2024-01-22,50.51
272,Facebook,touchpoint,2024-03-18,0.0
272,Instagram,touchpoint,2024-03-20,0.0
272,Facebook,touchpoint,2024-03-22,0.0
272,direct,purchase,2024-03-24,107.16
273,Google,touchpoint,2024-04-02,0.0
274,Google,touchpoint,2024-06-01,0.0
274,Instagram,touchpoint,2024-06-05,0.0
274,Email,touchpoint,2024-06-05,0.0
274,Facebook,touchpoint,2024-06-04,0.0
274,direct,purchase,2024-06-07,164.73
275,Facebook,touchpoint,2024-04-22,0.0
275,Google,touchpoint,2024-04-27,0.0
275,Email,touchpoint,2024-04-28,0.0
276,Google,touchpoint,2024-05-02,0.0
276,Email,touchpoint,2024-05-06,0.0
276,direct,purchase,2024-05-09,194.2
277,Email,touchpoint,2024-03-24,0.0
277,Email,touchpoint,2024-03-28,0.0
277,direct,purchase,2024-03-29,126.6
278,Instagram,touchpoint,2024-02-16,0.0
278,Google,touchpoint,2024-02-20,0.0
278,Email,touchpoint,2024-02-24,0.0
278,Facebook,touchpoint,2024-02-19,0.0
278,Google,touchpoint,2024-03-03,0.0
279,Facebook,touchpoint,2024-03-05,0.0
279,Instagram,touchpoint,2024-03-09,0.0
280,Facebook,touchpoint,2024-05-02,0.0
280,Organic,touchpoint,2024-05-07,0.0
280,Organic,touchpoint,2024-05-10,0.0
280,Email,touchpoint,2024-05-05,0.0
280,Organic,touchpoint,2024-05-22,0.0
281,Email,touchpoint,2024-01-28,0.0
281,direct,purchase,2024-01-28,121.38
282,Instagram,touchpoint,2024-03-25,0.0
282,Instagram,touchpoint,2024-03-26,0.0
282,Google,touchpoint,2024-03-31,0.0
282,Organic,touchpoint,2024-04-09,0.0
283,Email,touchpoint,2024-02-26,0.0
283,Facebook,touchpoint,2024-03-01,0.0
283,Organic,touchpoint,2024-03-07,0.0
283,Email,touchpoint,2024-03-03,0.0
283,Facebook,touchpoint,2024-03-01,0.0
283,direct,purchase,2024-03-04,185.7
284,Email,touchpoint,2024-01-30,0.0
284,direct,purchase,2024-02-02,161.17
285,Facebook,touchpoint,2024-05-03,0.0
285,Facebook,touchpoint,2024-05-04,0.0
285,Email,touchpoint,2024-05-11,0.0
285,Email,touchpoint,2024-05-06,0.0
285,Instagram,touchpoint,2024-05-07,0.0
285,direct,purchase,2024-05-09,136.63
286,Google,touchpoint,2024-03-03,0.0
286,Google,touchpoint,2024-03-08,0.0
286,direct,purchase,2024-03-11,192.52
287,Google,touchpoint,2024-04-13,0.0
287,Facebook,touchpoint,2024-04-17,0.0
287,direct,purchase,2024-04-18,100.92
288,Google,touchpoint,2024-04-09,0.0
288,Email,touchpoint,2024-04-11,0.0
288,Organic,touchpoint,2024-04-11,0.0
288,Organic,touchpoint,2024-04-12,0.0
288,direct,purchase,2024-04-14,55.47
289,Organic,touchpoint,2024-03-08,0.0
290,Organic,touchpoint,2024-06-01,0.0
290,Organic,touchpoint,2024-06-05,0.0
290,Email,touchpoint,2024-06-03,0.0
290,direct,purchase,2024-06-06,131.13
291,Instagram,touchpoint,2024-06-06,0.0
291,Email,touchpoint,2024-06-08,0.0
291,Google,touchpoint,2024-06-08,0.0
291,direct,purchase,2024-06-09,87.2
292,Facebook,touchpoint,2024-05-10,0.0
292,Google,touchpoint,2024-05-15,0.0
293,Organic,touchpoint,2024-02-17,0.0
293,Organic,touchpoint,2024-02-19,0.0
293,Facebook,touchpoint,2024-02-21,0.0
293,Google,touchpoint,2024-02-26,0.0
293,direct,purchase,2024-02-29,131.49
294,Google,touchpoint,2024-01-03,0.0
294,Facebook,touchpoint,2024-01-05,0.0
294,Organic,touchpoint,2024-01-13,0.0
295,Facebook,touchpoint,2024-06-24,0.0
295,Facebook,touchpoint,2024-06-28,0.0
295,Instagram,touchpoint,2024-06-28,0.0
295,Instagram,touchpoint,2024-07-09,0.0
296,Email,touchpoint,2024-03-15,0.0
296,Organic,touchpoint,2024-03-17,0.0
296,direct,purchase,2024-03-20,121.82
297,Instagram,touchpoint,2024-05-20,0.0
297,Instagram,touchpoint,2024-05-25,0.0
297,Organic,touchpoint,2024-05-26,0.0
297,Organic,touchpoint,2024-05-29,0.0
298,Google,touchpoint,2024-04-22,0.0
299,Email,touchpoint,2024-06-16,0.0
300,Email,touchpoint,2024-04-25,0.0
301,Google,touchpoint,2024-04-22,0.0
301,direct,purchase,2024-04-24,174.99
302,Google,touchpoint,2024-06-10,0.0
302,Google,touchpoint,2024-06-15,0.0
302,Google,touchpoint,2024-06-14,0.0
302,Organic,touchpoint,2024-06-13,0.0
302,Organic,touchpoint,2024-06-22,0.0
302,direct,purchase,2024-06-23,78.26
303,Email,touchpoint,2024-03-15,0.0
303,Instagram,touchpoint,2024-03-20,0.0
303,Facebook,touchpoint,2024-03-19,0.0
304,Google,touchpoint,2024-06-16,0.0
304,Google,touchpoint,2024-06-18,0.0
304,Google,touchpoint,2024-06-22,0.0
305,Organic,touchpoint,2024-05-05,0.0
305,Facebook,touchpoint,2024-05-08,0.0
305,Facebook,touchpoint,2024-05-13,0.0
305,Instagram,touchpoint,2024-05-08,0.0
306,Facebook,touchpoint,2024-06-26,0.0
306,Email,touchpoint,2024-06-30,0.0
306,Instagram,touchpoint,2024-07-06,0.0
307,Instagram,touchpoint,2024-04-27,0.0
308,Google,touchpoint,2024-02-25,0.0
308,Email,touchpoint,2024-02-29,0.0
308,Email,touchpoint,2024-03-02,0.0
308,Organic,touchpoint,2024-03-05,0.0
309,Instagram,touchpoint,2024-05-04,0.0
309,Instagram,touchpoint,2024-05-05,0.0
309,Instagram,touchpoint,2024-05-12,0.0
309,Google,touchpoint,2024-05-07,0.0
309,Facebook,touchpoint,2024-05-20,0.0
309,direct,purchase,2024-05-23,56.42
310,Google,touchpoint,2024-06-15,0.0
310,Instagram,touchpoint,2024-06-18,0.0
311,Google,touchpoint,2024-01-22,0.0
311,Facebook,touchpoint,2024-01-23,0.0
311,Google,touchpoint,2024-01-28,0.0
312,Instagram,touchpoint,2024-06-29,0.0
312,direct,purchase,2024-06-29,43.89
313,Instagram,touchpoint,2024-05-12,0.0
313,Email,touchpoint,2024-05-13,0.0
314,Facebook,touchpoint,2024-06-26,0.0
314,Google,touchpoint,2024-06-27,0.0
314,Instagram,touchpoint,2024-07-04,0.0
314,Instagram,touchpoint,2024-06-29,0.0
314,direct,purchase,2024-07-01,44.68
315,Instagram,touchpoint,2024-06-13,0.0
315,Organic,touchpoint,2024-06-18,0.0
315,direct,purchase,2024-06-19,99.22
316,Facebook,touchpoint,2024-06-09,0.0
316,Facebook,touchpoint,2024-06-14,0.0
317,Instagram,touchpoint,2024-01-26,0.0
318,Email,touchpoint,2024-03-30,0.0
318,Google,touchpoint,2024-04-01,0.0
318,Instagram,touchpoint,2024-04-05,0.0
318,Organic,touchpoint,2024-04-05,0.0
319,Email,touchpoint,2024-03-13,0.0
319,Organic,touchpoint,2024-03-15,0.0
319,Organic,touchpoint,2024-03-23,0.0
319,Facebook,touchpoint,2024-03-19,0.0
319,Instagram,touchpoint,2024-03-25,0.0
320,Instagram,touchpoint,2024-05-06,0.0
320,Facebook,touchpoint,2024-05-08,0.0
321,Email,touchpoint,2024-05-15,0.0
322,Facebook,touchpoint,2024-04-09,0.0
322,Organic,touchpoint,2024-04-12,0.0
323,Organic,touchpoint,2024-01-19,0.0
323,Instagram,touchpoint,2024-01-20,0.0
323,Google,touchpoint,2024-01-25,0.0
323,Instagram,touchpoint,2024-01-22,0.0
324,Organic,touchpoint,2024-05-09,0.0
324,Facebook,touchpoint,2024-05-13,0.0
324,Instagram,touchpoint,2024-05-17,0.0
324,Organic,touchpoint,2024-05-24,0.0
325,Instagram,touchpoint,2024-01-22,0.0
325,Google,touchpoint,2024-01-27,0.0
325,Organic,touchpoint,2024-01-26,0.0
325,direct,purchase,2024-01-26,75.83
326,Google,touchpoint,2024-03-02,0.0
326,Facebook,touchpoint,2024-03-03,0.0
326,Facebook,touchpoint,2024-03-04,0.0
326,Organic,touchpoint,2024-03-17,0.0
326,direct,purchase,2024-03-18,41.5
327,Google,touchpoint,2024-06-28,0.0
327,Email,touchpoint,2024-07-02,0.0
328,Google,touchpoint,2024-02-12,0.0
328,Instagram,touchpoint,2024-02-15,0.0
328,Email,touchpoint,2024-02-14,0.0
329,Email,touchpoint,2024-05-14,0.0
329,Instagram,touchpoint,2024-05-19,0.0
329,Facebook,touchpoint,2024-05-22,0.0
330,Google,touchpoint,2024-05-07,0.0
330,direct,purchase,2024-05-09,159.2
331,Google,touchpoint,2024-06-21,0.0
331,Instagram,touchpoint,2024-06-26,0.0
331,Instagram,touchpoint,2024-06-23,0.0
331,Instagram,touchpoint,2024-06-27,0.0
331,Email,touchpoint,2024-07-07,0.0
331,direct,purchase,2024-07-08,52.21
332,Google,touchpoint,2024-05-21,0.0
332,direct,purchase,2024-05-24,184.85
333,Organic,touchpoint,2024-03-10,0.0
333,Instagram,touchpoint,2024-03-13,0.0
333,Instagram,touchpoint,2024-03-20,0.0
333,direct,purchase,2024-03-20,191.73
334,Email,touchpoint,2024-04-29,0.0
334,direct,purchase,2024-05-02,21.43
335,Email,touchpoint,2024-03-15,0.0
335,Google,touchpoint,2024-03-20,0.0
336,Organic,touchpoint,2024-05-06,0.0
336,Google,touchpoint,2024-05-08,0.0
336,Facebook,touchpoint,2024-05-08,0.0
336,Google,touchpoint,2024-05-09,0.0
336,Email,touchpoint,2024-05-26,0.0
337,Facebook,touchpoint,2024-03-26,0.0
338,Organic,touchpoint,2024-01-27,0.0
338,Facebook,touchpoint,2024-01-29,0.0
338,Instagram,touchpoint,2024-02-04,0.0
339,Instagram,touchpoint,2024-03-12,0.0
339,Organic,touchpoint,2024-03-14,0.0
340,Organic,touchpoint,2024-04-27,0.0
340,Organic,touchpoint,2024-04-28,0.0
340,Facebook,touchpoint,2024-05-01,0.0
340,direct,purchase,2024-05-01,98.3
341,Email,touchpoint,2024-03-01,0.0
341,Facebook,touchpoint,2024-03-04,0.0
342,Email,touchpoint,2024-03-22,0.0
342,Instagram,touchpoint,2024-03-24,0.0
342,Google,touchpoint,2024-03-26,0.0
343,Instagram,touchpoint,2024-01-28,0.0
343,Facebook,touchpoint,2024-01-30,0.0
343,Email,touchpoint,2024-02-05,0.0
343,Instagram,touchpoint,2024-02-09,0.0
343,Email,touchpoint,2024-02-17,0.0
344,Facebook,touchpoint,2024-04-25,0.0
344,Instagram,touchpoint,2024-04-28,0.0
344,direct,purchase,2024-04-30,168.75
345,Email,touchpoint,2024-01-11,0.0
345,Instagram,touchpoint,2024-01-13,0.0
345,Email,touchpoint,2024-01-15,0.0
345,Organic,touchpoint,2024-01-23,0.0
345,Email,touchpoint,2024-01-15,0.0
345,direct,purchase,2024-01-16,25.59
346,Organic,touchpoint,2024-04-25,0.0
346,Instagram,touchpoint,2024-04-27,0.0
346,Instagram,touchpoint,2024-05-03,0.0
346,Instagram,touchpoint,2024-05-01,0.0
346,direct,purchase,2024-05-02,43.53
347,Organic,touchpoint,2024-04-05,0.0
347,Email,touchpoint,2024-04-10,0.0
347,Instagram,touchpoint,2024-04-07,0.0
347,Google,touchpoint,2024-04-08,0.0
348,Email,touchpoint,2024-02-02,0.0
348,Instagram,touchpoint,2024-02-03,0.0
348,Instagram,touchpoint,2024-02-10,0.0
348,Organic,touchpoint,2024-02-08,0.0
349,Facebook,touchpoint,2024-05-07,0.0
349,Google,touchpoint,2024-05-11,0.0
349,Google,touchpoint,2024-05-13,0.0
349,Email,touchpoint,2024-05-13,0.0
349,direct,purchase,2024-05-14,26.24
350,Email,touchpoint,2024-06-06,0.0
350,Facebook,touchpoint,2024-06-10,0.0
350,Facebook,touchpoint,2024-06-16,0.0
350,Instagram,touchpoint,2024-06-09,0.0
350,Facebook,touchpoint,2024-06-18,0.0
350,direct,purchase,2024-06-19,135.68
351,Instagram,touchpoint,2024-03-04,0.0
351,Email,touchpoint,2024-03-08,0.0
351,Organic,touchpoint,2024-03-12,0.0
351,Email,touchpoint,2024-03-16,0.0
351,Organic,touchpoint,2024-03-24,0.0
351,direct,purchase,2024-03-26,52.37
352,Instagram,touchpoint,2024-06-01,0.0
352,Instagram,touchpoint,2024-06-04,0.0
352,Organic,touchpoint,2024-06-09,0.0
352,direct,purchase,2024-06-10,195.32
353,Email,touchpoint,2024-03-04,0.0
354,Facebook,touchpoint,2024-02-26,0.0
354,direct,purchase,2024-02-27,51.7
355,Organic,touchpoint,2024-03-22,0.0
355,Email,touchpoint,2024-03-23,0.0
355,Organic,touchpoint,2024-04-01,0.0
355,Organic,touchpoint,2024-03-28,0.0
355,Facebook,touchpoint,2024-03-30,0.0
356,Instagram,touchpoint,2024-05-05,0.0
356,Google,touchpoint,2024-05-06,0.0
357,Instagram,touchpoint,2024-05-14,0.0
357,direct,purchase,2024-05-15,165.16
358,Instagram,touchpoint,2024-02-15,0.0
358,Google,touchpoint,2024-02-16,0.0
358,Google,touchpoint,2024-02-25,0.0
359,Email,touchpoint,2024-04-03,0.0
359,Organic,touchpoint,2024-04-07,0.0
359,Email,touchpoint,2024-04-05,0.0
359,Email,touchpoint,2024-04-12,0.0
